gpu_model,input_seq_len,output_seq_len,tensor_parallel,expert_parallel,concurrency,framework,actual_throughput,actual_ttft,actual_tpot,actual_e2e_latency,predicted_throughput_per_gpu,predicted_ttft_sec,predicted_tpot_sec,predicted_e2e_latency_sec,fits_on_hardware,bottleneck,throughput_abs_error,throughput_pct_error,ttft_abs_error,ttft_pct_error,tpot_abs_error,tpot_pct_error,e2e_latency_abs_error,e2e_latency_pct_error
b200,1024,1024,4.0,1.0,32,vllm,3413.059477805744,0.0418130394507898,0.0045133162448894,4.207103625143645,5975.497992026792,0.0223796174782464,0.0053552022011718,0.0277348196794182,True,compute,2562.4385142210485,75.07746439474417,-0.0194334219725434,-46.47694170957076,0.0008418859562823993,18.653378371960947,-4.179368805464227,-99.3407621453947
b200,1024,1024,4.0,1.0,16,vllm,2050.3980299834725,0.0341966841835528,0.0038000586692472,3.511863025825005,2987.771591752067,0.0111898087391232,0.0053551617011718,0.016544970440295,True,compute,937.3735617685943,45.716663206906716,-0.023006875444429604,-67.27808848641227,0.0015551030319246,40.923132174500594,-3.4953180553847103,-99.5288833784624
b200,1024,1024,8.0,1.0,8,vllm,606.6617950388157,0.0314606282503518,0.0031799978617943,2.983183586471569,1493.891444874784,0.0055949043695616,0.0053551414511718,0.0109500458207334,True,balanced,887.2296498359682,146.2478199701369,-0.025865723880790198,-82.21617087542097,0.0021751435893775004,68.40078779644793,-2.972233540650836,-99.63294093362572
b200,1024,1024,8.0,1.0,4,vllm,333.78688754866096,0.0289448802286642,0.0028859811315001,2.674530216254061,746.9471346950901,0.0053551212011718,0.0053551313261718,0.0107102525273437,True,memory,413.1602471464291,123.77965179539798,-0.023589759027492403,-81.49890012027548,0.0024691501946716996,85.55669916622995,-2.6638199637267173,-99.59954640025175
b200,1024,8192,1.0,1.0,128,vllm,10992.641853993617,0.1329790614730882,0.0127591067937147,94.12509429296816,23900.907430065967,0.0895184699129856,0.0053554452011718,0.0948739151141574,True,compute,12908.26557607235,117.4264180305555,-0.043460591560102596,-32.68228176576354,-0.007403661592542901,-58.02648815660073,-94.030220377854,-99.89920444082759
b200,1024,8192,1.0,1.0,64,vllm,7012.92309085166,0.0979046721491613,0.010000347683313,73.96033577105554,11950.815222245414,0.0447592349564928,0.0053552832011718,0.0501145181576646,True,compute,4937.8921313937535,70.41132588257271,-0.05314543719266851,-54.28284067148452,-0.004645064482141199,-46.44902986615305,-73.91022125289787,-99.93224135932427
b200,1024,8192,1.0,1.0,4,vllm,1177.02609958545,0.0479003004613332,0.0037676738613298,27.41360751299653,746.9471346950901,0.0053551212011718,0.0053551313261718,0.0107102525273437,True,memory,-430.07896489036,-36.53945864427597,-0.0425451792601614,-88.82027638742133,0.0015874574648419995,42.13362205086686,-27.40289726046919,-99.96093088980622
b200,1024,8192,1.0,1.0,32,vllm,4556.061777801745,0.073207574718981,0.0076973824509152,57.15989688539412,5975.497992026792,0.0223796174782464,0.0053552022011718,0.0277348196794182,True,compute,1419.4362142250475,31.154893929245876,-0.0508279572407346,-69.42991546413859,-0.0023421802497434006,-30.428269150962105,-57.1321620657147,-99.95147853444342
b200,1024,8192,1.0,1.0,8,vllm,1898.037303397164,0.0513984468096168,0.0046273199322864,34.10367049403139,1493.891444874784,0.0055949043695616,0.0053551414511718,0.0109500458207334,True,balanced,-404.14585852237997,-21.29283011450974,-0.045803542440055196,-89.11464311307793,0.0007278215188854,15.728791817638093,-34.092720448210656,-99.9678918847675
b200,1024,8192,1.0,1.0,16,vllm,3075.2345396919304,0.0585538542189169,0.0057112700649788,42.19284832258709,2987.771591752067,0.0111898087391232,0.0053551617011718,0.016544970440295,True,compute,-87.46294793986362,-2.8441065814975355,-0.0473640454797937,-80.88971445451301,-0.0003561083638070001,-6.235186915615099,-42.176303352146796,-99.96078726348647
b200,1024,8192,2.0,1.0,16,vllm,2004.967850968986,0.0432301265071146,0.0043700427743869,32.28330970748793,2987.771591752067,0.0111898087391232,0.0053551617011718,0.016544970440295,True,compute,982.8037407830807,49.01842891436383,-0.032040317767991405,-74.1157159526664,0.0009851189267848998,22.54254655260458,-32.26676473704764,-99.94875069938553
b200,1024,8192,2.0,1.0,32,vllm,3258.5409744397043,0.0496735854831058,0.0053737286785615,39.904249922488816,5975.497992026792,0.0223796174782464,0.0053552022011718,0.0277348196794182,True,compute,2716.957017587088,83.37955664511047,-0.0272939680048594,-54.94664365257507,-1.85264773897003e-05,-0.3447601934874701,-39.8765151028094,-99.9304965768476
b200,1024,8192,2.0,1.0,128,vllm,7704.94380195518,0.0961461411767686,0.0090696581976457,66.9068870370671,23900.907430065967,0.0895184699129856,0.0053554452011718,0.0948739151141574,True,compute,16195.963628110787,210.20222917136599,-0.006627671263783011,-6.893330489049755,-0.0037142129964738996,-40.95207245448383,-66.81201312195293,-99.85820007578351
b200,1024,8192,2.0,1.0,4,vllm,655.3450385061252,0.0373938267061021,0.0033827655184538,24.603110407537315,746.9471346950901,0.0053551212011718,0.0053551313261718,0.0107102525273437,True,memory,91.60209618896488,13.977689736962695,-0.0320387055049303,-85.67913029265355,0.0019723658077179995,58.306311713249684,-24.592400155009972,-99.95646789227081
b200,1024,8192,2.0,1.0,8,vllm,1179.3574361569572,0.038710788055323,0.0037148767955504,27.368665225303268,1493.891444874784,0.0055949043695616,0.0053551414511718,0.0109500458207334,True,balanced,314.53400871782674,26.669947470952,-0.0331158836857614,-85.54691172505783,0.0016402646556214003,44.15394495952259,-27.357715179482533,-99.95999057414532
b200,1024,8192,2.0,1.0,64,vllm,5062.232423256235,0.0695222993668721,0.0068967917896062,51.0095920327396,11950.815222245414,0.0447592349564928,0.0053552832011718,0.0501145181576646,True,compute,6888.582798989179,136.07796369330194,-0.0247630644103793,-35.61888003689804,-0.0015415085884343998,-22.351096501963827,-50.959477514581934,-99.90175471678837
b200,1024,8192,4.0,1.0,32,vllm,2004.72675055894,0.0451538355002412,0.0043660729695024,32.42319959112865,5975.497992026792,0.0223796174782464,0.0053552022011718,0.0277348196794182,True,compute,3970.7712414678526,198.07044727471,-0.0227742180219948,-50.43695130145289,0.0009891292316693999,22.654894651981287,-32.395464771449234,-99.91445995451046
b200,1024,8192,4.0,1.0,4,vllm,366.29847432233254,0.0297641204902902,0.0030256449756882,22.001147380936892,746.9471346950901,0.0053551212011718,0.0053551313261718,0.0107102525273437,True,memory,380.64866037275755,103.91762102667053,-0.0244089992891184,-82.00813223115807,0.0023294863504835996,76.99139751033563,-21.99043712840955,-99.95131957283
b200,1024,8192,4.0,1.0,64,vllm,3449.0425004053586,0.0556684124923776,0.005049012400116,37.34532815439452,11950.815222245414,0.0447592349564928,0.0053552832011718,0.0501145181576646,True,compute,8501.772721840054,246.4966065463345,-0.010909177535884801,-19.59671032001953,0.00030627080105580066,6.065954622111132,-37.29521363623686,-99.86580779809866
b200,1024,8192,4.0,1.0,16,vllm,1195.2714669399247,0.034382580401143,0.003661410864915,27.04262887861696,2987.771591752067,0.0111898087391232,0.0053551617011718,0.016544970440295,True,compute,1792.500124812142,149.9659428331551,-0.023192771662019798,-67.45500596938557,0.0016937508362568003,46.25951303326678,-27.026083908176663,-99.93881892727752
b200,1024,8192,4.0,1.0,8,vllm,673.6617149039121,0.0297082786797545,0.0032494837010765,23.938513873447665,1493.891444874784,0.0055949043695616,0.0053551414511718,0.0109500458207334,True,balanced,820.2297299708719,121.75691624213283,-0.0241133743101929,-81.16718767225515,0.0021056577500953005,64.79976340234393,-23.92756382762693,-99.95425762067511
b200,1024,8192,8.0,1.0,4,vllm,193.3140170785626,0.0275956875411793,0.0028660203288573,20.838192403828725,746.9471346950901,0.0053551212011718,0.0053551313261718,0.0107102525273437,True,memory,553.6331176165274,286.3905711459772,-0.0222405663400075,-80.59435484917456,0.0024891109973144998,86.84903495806408,-20.827482151301382,-99.94860277552013
b200,1024,8192,8.0,1.0,8,vllm,344.92585289532786,0.030540799757,0.003172538774603,23.370309573906702,1493.891444874784,0.0055949043695616,0.0053551414511718,0.0109500458207334,True,balanced,1148.9655919794561,333.10509558357876,-0.024945895387438403,-81.68055711023338,0.0021826026765688,68.79672185699049,-23.359359528085967,-99.95314548236468
b200,8192,1024,1.0,1.0,64,vllm,37807.907511236175,0.3822491818244088,0.0145722471203071,13.815373224085215,11950.815222245414,0.3580738796519424,0.0053552832011718,0.3634291628531143,False,compute,-25857.09228899076,-68.39069917134732,-0.02417530217246644,-6.324487617496506,-0.009216963919135299,-63.250120884177385,-13.451944061232101,-97.36938585039798
b200,8192,1024,1.0,1.0,16,vllm,19728.4403185966,0.1682462680400931,0.0069369626280844,6.51455253623426,2987.771591752067,0.0895184699129856,0.0053551617011718,0.0948736316141574,True,compute,-16740.668726844535,-84.8555104027372,-0.0787277981271075,-46.79319134041456,-0.0015818009269126,-22.802500340835838,-6.419678904620103,-98.54366618295785
b200,8192,1024,1.0,1.0,8,vllm,13124.726087807545,0.1329730435732926,0.0051945847072936,4.942001132226869,1493.891444874784,0.0447592349564928,0.0053551414511718,0.0501143764076646,True,compute,-11630.834642932761,-88.61773240157322,-0.0882138086167998,-66.33961759939545,0.00016055674387820042,3.0908485071533494,-4.891886755819204,-98.98594971820488
b200,8192,1024,1.0,1.0,128,vllm,50307.045114806104,0.6627287872945089,0.0218723359830156,20.794649513383412,23900.907430065967,0.7161477593038849,0.0053554452011718,0.7215032045050567,False,compute,-26406.137684740137,-52.48993977777562,0.05341897200937595,8.060457465179823,-0.016516890781843797,-75.51498292029514,-20.073146308878357,-96.53034207650052
b200,8192,1024,1.0,1.0,4,vllm,8373.86907243868,0.1050836364505812,0.0040891411023842,3.862283645803109,746.9471346950901,0.0223796174782464,0.0053551313261718,0.0277347488044182,True,compute,-7626.921937743589,-91.08002372339982,-0.08270401897233481,-78.7030424201478,0.0012659902237875994,30.95980774665505,-3.8345488969986907,-99.28190802779191
b200,8192,1024,1.0,1.0,32,vllm,27599.70533809982,0.2403404200716977,0.009868894811306,9.373190817101747,5975.497992026792,0.1790369398259712,0.0053552022011718,0.184392142027143,True,compute,-21624.207346073024,-78.34941381139326,-0.061303480245726516,-25.506937296455845,-0.0045136926101342,-45.73655608288807,-9.188798675074604,-98.03277085012809
b200,8192,1024,2.0,1.0,8,vllm,8358.866613044342,0.0988501069135963,0.0040776175661569,3.87298241640674,1493.891444874784,0.0447592349564928,0.0053551414511718,0.0501143764076646,True,compute,-6864.975168169558,-82.12806216403182,-0.054090871957103506,-54.72009454110525,0.0012775238850149,31.330154539699734,-3.8228680399990753,-98.70605205447434
b200,8192,1024,2.0,1.0,64,vllm,28334.772734182563,0.2692085663758917,0.0096728876658894,9.18691664958169,11950.815222245414,0.3580738796519424,0.0053552832011718,0.3634291628531143,False,compute,-16383.95751193715,-57.82279485930669,0.08886531327605068,33.0098386066844,-0.0043176044647176,-44.63614810645696,-8.823487486728576,-96.04405725320625
b200,8192,1024,2.0,1.0,4,vllm,4792.1368693063905,0.0819224337581545,0.003576954378527,3.369366524671205,746.9471346950901,0.0223796174782464,0.0053551313261718,0.0277347488044182,True,compute,-4045.1897346113005,-84.41306759247044,-0.0595428162799081,-72.68194259912507,0.0017781769476447997,49.71203877576594,-3.341631775866787,-99.17685569078523
b200,8192,1024,2.0,1.0,16,vllm,13113.988906039664,0.1260160672856727,0.0051978740257677,4.88100990226958,2987.771591752067,0.0895184699129856,0.0053551617011718,0.0948736316141574,True,compute,-10126.217314287596,-77.2169123128048,-0.036497597372687096,-28.96265385742336,0.00015728767540409971,3.0260001420651803,-4.7861362706554225,-98.05627045398857
b200,8192,1024,2.0,1.0,32,vllm,19954.900393005737,0.1751185269851703,0.0067845565228339,6.453851806835155,5975.497992026792,0.1790369398259712,0.0053552022011718,0.184392142027143,True,compute,-13979.402400978945,-70.05498461860914,0.003918412840800883,2.2375775471961967,-0.0014293543216621005,-21.06776348389918,-6.2694596648080125,-97.14291329354889
b200,8192,1024,2.0,1.0,128,vllm,37208.763433196706,0.4666245238854117,0.014732245931683,14.026985970956002,23900.907430065967,0.7161477593038849,0.0053554452011718,0.7215032045050567,False,compute,-13307.856003130739,-35.76538098887159,0.24952323541847315,53.47409376189328,-0.0093768007305112,-63.64814145781777,-13.305482766450945,-94.85632048111414
b200,8192,1024,4.0,1.0,16,vllm,8145.218868740557,0.1025815822620643,0.0041729837835239,3.9194185937925794,2987.771591752067,0.0895184699129856,0.0053551617011718,0.0948736316141574,True,compute,-5157.447276988491,-63.318707085718295,-0.013063112349078712,-12.734364260151972,0.0011821779176479,28.329319714000974,-3.8245449621784218,-97.57939527652354
b200,8192,1024,4.0,1.0,64,vllm,19184.347257856793,0.2238245724620355,0.0071099504029324,6.778473114233202,11950.815222245414,0.3580738796519424,0.0053552832011718,0.3634291628531143,False,compute,-7233.532035611379,-37.705385220489816,0.13424930718990688,59.97970004507788,-0.0017546672017606,-24.6790357501919,-6.415043951380088,-94.63848042577615
b200,8192,1024,4.0,1.0,32,vllm,12777.344706099171,0.1390193401486613,0.0052872240075355,5.031527935987105,5975.497992026792,0.1790369398259712,0.0053552022011718,0.184392142027143,True,compute,-6801.846714072379,-53.23364807420096,0.04001759967730989,28.78563488685588,6.797819363629949e-05,1.285706706192419,-4.847135793959962,-96.33526546263788
b200,8192,1024,4.0,1.0,8,vllm,4819.529965652201,0.0887608969787834,0.0035329579243993,3.3582524087658383,1493.891444874784,0.0447592349564928,0.0053551414511718,0.0501143764076646,True,compute,-3325.6385207774174,-69.00337884562518,-0.0440016620222906,-49.57325074442224,0.0018221835267725004,51.57671180254211,-3.3081380323581735,-98.50772454515764
b200,8192,1024,4.0,1.0,4,vllm,2704.8962927306407,0.0730595797707792,0.0031659214099972,2.982963629043661,746.9471346950901,0.0223796174782464,0.0053551313261718,0.0277347488044182,True,compute,-1957.9491580355507,-72.38536883271655,-0.050679962292532806,-69.36799041486232,0.0021892099161745994,69.14921858962177,-2.955228880239243,-99.07022839519803
b200,8192,1024,8.0,1.0,4,vllm,1426.772557712463,0.0681231074267998,0.0030015793727088,2.826767756207846,746.9471346950901,0.0223796174782464,0.0053551313261718,0.0277347488044182,True,compute,-679.8254230173728,-47.64777815094323,-0.04574348994855341,-67.1482727027772,0.0023535519534629997,78.41045200610563,-2.7990330074034278,-99.01885293747567
b200-trt,1024,1024,1.0,1.0,128,trt,19364.134462596623,0.1198524482409993,0.0128023537200629,11.889060548706766,23900.907430065967,0.0895184699129856,0.0053554452011718,0.0948739151141574,True,compute,4536.772967469344,23.428741296092962,-0.03033397832801371,-25.309435704657567,-0.007446908518891101,-58.16827656636965,-11.79418663359261,-99.2020066284844
b200-trt,1024,1024,1.0,1.0,64,trt,12986.474410843484,0.0866785828355205,0.0095488735630358,8.882658014378375,11950.815222245414,0.0447592349564928,0.0053552832011718,0.0501145181576646,True,compute,-1035.6591885980706,-7.974906474487894,-0.04191934787902771,-48.36182884827847,-0.004193590361863999,-43.9171210528707,-8.83254349622071,-99.43581619289469
b200-trt,1024,1024,2.0,1.0,32,trt,6154.029138303508,0.0520223875908413,0.0050155836942696,4.681570712747634,5975.497992026792,0.0223796174782464,0.0053552022011718,0.0277348196794182,True,compute,-178.53114627671584,-2.901044864502085,-0.029642770112594904,-56.98079516406818,0.00033961850690219977,6.771265870614827,-4.653835893068216,-99.40757447914012
b200-trt,1024,1024,2.0,1.0,32,trt,6154.029138303508,0.0520223875908413,0.0050155836942696,4.681570712747634,5975.497992026792,0.0223796174782464,0.0053552022011718,0.0277348196794182,True,compute,-178.53114627671584,-2.901044864502085,-0.029642770112594904,-56.98079516406818,0.00033961850690219977,6.771265870614827,-4.653835893068216,-99.40757447914012
b200-trt,1024,1024,2.0,2.0,64,trt,10610.151182194346,0.1407775156287243,0.0056613956611964,5.358450583551894,11950.815222245414,0.0447592349564928,0.0053552832011718,0.0501145181576646,True,compute,1340.6640400510678,12.635673300310104,-0.09601828067223149,-68.20569339031573,-0.0003061124600245999,-5.40701407115415,-5.308336065394229,-99.06475729548585
b200-trt,1024,1024,2.0,1.0,8,trt,2383.584525132014,0.0432257808963186,0.003233870382773,3.0454200189342373,1493.891444874784,0.0055949043695616,0.0053551414511718,0.0109500458207334,True,balanced,-889.6930802572299,-37.32584562772971,-0.037630876526757,-87.05655686595566,0.0021212710683988,65.59542644933836,-3.034469973113504,-99.64044218030178
b200-trt,1024,1024,2.0,2.0,128,trt,17099.04333073037,0.1855393474854281,0.0070421297443546,6.659979661962462,23900.907430065967,0.0895184699129856,0.0053554452011718,0.0948739151141574,True,compute,6801.864099335598,39.77920850759703,-0.09602087757244251,-51.7522988378429,-0.0016866845431827999,-23.95134148919862,-6.565105746848304,-98.57546238983255
b200-trt,1024,1024,2.0,1.0,16,trt,3786.5883711365623,0.0517225296556716,0.0041102877018533,3.813957507588202,2987.771591752067,0.0111898087391232,0.0053551617011718,0.016544970440295,True,compute,-798.8167793844955,-21.09594973336716,-0.0405327209165484,-78.36569708864542,0.0012448739993185,30.28678500430019,-3.797412537147907,-99.56619940292
b200-trt,1024,1024,2.0,1.0,4,trt,1418.80723104819,0.0442583072770503,0.0027062682809821,2.525117740171845,746.9471346950901,0.0053551212011718,0.0053551313261718,0.0107102525273437,True,memory,-671.8600963531,-47.353867505788045,-0.038903186075878504,-87.90030272136359,0.0026488630451896996,97.87880469221004,-2.514407487644501,-99.57585136102941
b200-trt,1024,1024,2.0,1.0,128,trt,18486.33861405561,0.1434060439656605,0.0065370047923667,6.152270759349631,23900.907430065967,0.0895184699129856,0.0053554452011718,0.0948739151141574,True,compute,5414.568816010356,29.289568524367116,-0.053887574052674914,-37.576919746547524,-0.0011815595911948999,-18.07493842707006,-6.057396844235473,-98.45790410036851
b200-trt,1024,1024,2.0,1.0,32,trt,7015.308674288088,0.1223875498697452,0.0043177310369115,4.105368205519335,5975.497992026792,0.0223796174782464,0.0053552022011718,0.0277348196794182,True,compute,-1039.8106822612954,-14.822023242859162,-0.1000079323914988,-81.71413881390336,0.0010374711642602997,24.02815634858093,-4.077633385839917,-99.3244255255319
b200-trt,1024,1024,2.0,1.0,32,trt,7015.308674288088,0.1223875498697452,0.0043177310369115,4.105368205519335,5975.497992026792,0.0223796174782464,0.0053552022011718,0.0277348196794182,True,compute,-1039.8106822612954,-14.822023242859162,-0.1000079323914988,-81.71413881390336,0.0010374711642602997,24.02815634858093,-4.077633385839917,-99.3244255255319
b200-trt,1024,1024,2.0,1.0,64,trt,11509.243062543466,0.1316130327627434,0.005256862046139,4.974189043199021,11950.815222245414,0.0447592349564928,0.0053552832011718,0.0501145181576646,True,compute,441.5721597019474,3.836674204396921,-0.08685379780625059,-65.99179122543319,9.842115503280041e-05,1.8722415419877274,-4.924074525041356,-98.99250877434615
b200-trt,1024,1024,4.0,1.0,16,trt,2446.3346097866724,0.040687100199284,0.0031756898983062,2.9473936125577893,2987.771591752067,0.0111898087391232,0.0053551617011718,0.016544970440295,True,compute,541.4369819653944,22.13258071072335,-0.029497291460160804,-72.49789568606289,0.0021794718028656,68.62986855322532,-2.9308486421174944,-99.4386575864926
b200-trt,1024,1024,4.0,1.0,8,trt,1434.2990754381815,0.0363146464223973,0.0026844416961745,2.5283202620455993,1493.891444874784,0.0055949043695616,0.0053551414511718,0.0109500458207334,True,balanced,59.59236943660244,4.15480777036664,-0.030719742052835695,-84.59325665880391,0.0026706997549973003,99.48808941550926,-2.517370216224866,-99.56690432042522
b200-trt,1024,1024,4.0,4.0,64,trt,5948.859460455886,0.1649756398146564,0.0050116018299721,4.781737390146373,11950.815222245414,0.0447592349564928,0.0053552832011718,0.0501145181576646,True,compute,6001.955761789528,100.89254590206058,-0.12021640485816361,-72.86918541017448,0.0003436813711997005,6.857715015273147,-4.731622871988708,-98.9519600498987
b200-trt,1024,1024,4.0,1.0,4,trt,812.6319375141547,0.0413210871978662,0.0023584589402657,2.203046765632462,746.9471346950901,0.0053551212011718,0.0053551313261718,0.0107102525273437,True,memory,-65.68480281906466,-8.082970873627586,-0.0359659659966944,-87.04022191979418,0.0029966723859060997,127.06061295977025,-2.1923365131051185,-99.5138436144696
b200-trt,1024,1024,4.0,1.0,32,trt,3886.154416309425,0.0504193211978417,0.0039621547278214,3.7080523845215794,5975.497992026792,0.0223796174782464,0.0053552022011718,0.0277348196794182,True,compute,2089.3435757173675,53.76378166932337,-0.0280397037195953,-55.613013133535794,0.0013930474733503994,35.15883576097417,-3.680317564842161,-99.25203808351816
b200-trt,1024,1024,4.0,1.0,32,trt,3886.154416309425,0.0504193211978417,0.0039621547278214,3.7080523845215794,5975.497992026792,0.0223796174782464,0.0053552022011718,0.0277348196794182,True,compute,2089.3435757173675,53.76378166932337,-0.0280397037195953,-55.613013133535794,0.0013930474733503994,35.15883576097417,-3.680317564842161,-99.25203808351816
b200-trt,1024,1024,4.0,1.0,64,trt,6194.28017878885,0.0642866667898488,0.0049673979761895,4.641727693514985,11950.815222245414,0.0447592349564928,0.0053552832011718,0.0501145181576646,True,compute,5756.5350434565635,92.9330749869652,-0.019527431833356007,-30.375555007682387,0.0003878852249823003,7.808619861778173,-4.59161317535732,-98.92034773544168
b200-trt,1024,1024,4.0,1.0,64,trt,6194.28017878885,0.0642866667898488,0.0049673979761895,4.641727693514985,11950.815222245414,0.0447592349564928,0.0053552832011718,0.0501145181576646,True,compute,5756.5350434565635,92.9330749869652,-0.019527431833356007,-30.375555007682387,0.0003878852249823003,7.808619861778173,-4.59161317535732,-98.92034773544168
b200-trt,1024,1024,4.0,1.0,64,trt,7185.287195962114,0.1428763142212119,0.0041290874631963,3.945621973171455,11950.815222245414,0.0447592349564928,0.0053552832011718,0.0501145181576646,True,compute,4765.528026283299,66.32341751017779,-0.09811707926471909,-68.6727396346513,0.0012261957379755004,29.696530986687076,-3.8955074550137905,-98.72987025877234
b200-trt,1024,1024,4.0,1.0,64,trt,7185.287195962114,0.1428763142212119,0.0041290874631963,3.945621973171455,11950.815222245414,0.0447592349564928,0.0053552832011718,0.0501145181576646,True,compute,4765.528026283299,66.32341751017779,-0.09811707926471909,-68.6727396346513,0.0012261957379755004,29.696530986687076,-3.8955074550137905,-98.72987025877234
