gpu_model,input_seq_len,output_seq_len,tensor_parallel,expert_parallel,concurrency,framework,actual_throughput,actual_ttft,actual_tpot,actual_e2e_latency,predicted_throughput_per_gpu,predicted_ttft_sec,predicted_tpot_sec,predicted_e2e_latency_sec,fits_on_hardware,bottleneck,throughput_abs_error,throughput_pct_error,ttft_abs_error,ttft_pct_error,tpot_abs_error,tpot_pct_error,e2e_latency_abs_error,e2e_latency_pct_error
b200,8192,1024,4.0,1.0,4,vllm,2704.8962927306407,0.0730595797707792,0.0031659214099972,2.982963629043661,746.9485469581285,0.0223796174782464,0.0053551212011718,0.0277347386794182,True,compute,-1957.947745772512,-72.38531662136035,-0.050679962292532806,-69.36799041486232,0.0021891997911745995,69.14889877751374,-2.9552288903642427,-99.07022873462557
b200,8192,1024,8.0,1.0,4,vllm,1426.772557712463,0.0681231074267998,0.0030015793727088,2.826767756207846,746.9485469581285,0.0223796174782464,0.0053551212011718,0.0277347386794182,True,compute,-679.8240107543344,-47.647679167890125,-0.04574348994855341,-67.1482727027772,0.002353541828463,78.41011468369157,-2.7990330175284277,-99.01885329565862
b200-trt,1024,1024,1.0,1.0,128,trt,19364.134462596623,0.1198524482409993,0.0128023537200629,11.889060548706766,23902.353502660113,0.0895184699129856,0.0053551212011718,0.0948735911141574,True,compute,4538.21904006349,23.436209084529047,-0.03033397832801371,-25.309435704657567,-0.007447232518891101,-58.17080735099789,-11.794186957592608,-99.20200935367868
b200-trt,1024,1024,1.0,1.0,64,trt,12986.474410843484,0.0866785828355205,0.0095488735630358,8.882658014378375,11951.176751330057,0.0447592349564928,0.0053551212011718,0.0501143561576646,True,compute,-1035.2976595134278,-7.972122585087235,-0.04191934787902771,-48.36182884827847,-0.004193752361864,-43.918817588058126,-8.832543658220711,-99.43581801667311
b200-trt,1024,1024,2.0,1.0,32,trt,6154.029138303508,0.0520223875908413,0.0050155836942696,4.681570712747634,5975.588375665028,0.0223796174782464,0.0053551212011718,0.0277347386794182,True,compute,-178.44076263848,-2.8995761740522257,-0.029642770112594904,-56.98079516406818,0.0003395375069021999,6.769650904043891,-4.653835974068216,-99.40757620932868
b200-trt,1024,1024,2.0,1.0,32,trt,6154.029138303508,0.0520223875908413,0.0050155836942696,4.681570712747634,5975.588375665028,0.0223796174782464,0.0053551212011718,0.0277347386794182,True,compute,-178.44076263848,-2.8995761740522257,-0.029642770112594904,-56.98079516406818,0.0003395375069021999,6.769650904043891,-4.653835974068216,-99.40757620932868
b200-trt,1024,1024,2.0,2.0,64,trt,10610.151182194346,0.1407775156287243,0.0056613956611964,5.358450583551894,11951.176751330057,0.0447592349564928,0.0053551212011718,0.0501143561576646,True,compute,1341.0255691357106,12.639080688936662,-0.09601828067223149,-68.20569339031573,-0.0003062744600246005,-5.409875556372556,-5.308336227394229,-99.06476031874784
b200-trt,1024,1024,2.0,1.0,8,trt,2383.584525132014,0.0432257808963186,0.003233870382773,3.0454200189342373,1493.897093916257,0.0055949043695616,0.0053551212011718,0.0109500255707334,True,balanced,-889.6874312157568,-37.32560862998898,-0.037630876526757,-87.05655686595566,0.0021212508183987996,65.59480026468641,-3.034469993363504,-99.64044284523467
b200-trt,1024,1024,2.0,2.0,128,trt,17099.04333073037,0.1855393474854281,0.0070421297443546,6.659979661962462,23902.353502660113,0.0895184699129856,0.0053551212011718,0.0948735911141574,True,compute,6803.310171929745,39.78766554560891,-0.09602087757244251,-51.7522988378429,-0.0016870085431828002,-23.95594237006509,-6.565106070848304,-98.57546725471228
b200-trt,1024,1024,2.0,1.0,16,trt,3786.5883711365623,0.0517225296556716,0.0041102877018533,3.813957507588202,2987.794187832514,0.0111898087391232,0.0053551212011718,0.016544929940295,True,compute,-798.7941833040481,-21.095352993551984,-0.0405327209165484,-78.36569708864542,0.0012448334993184996,30.28579967181404,-3.797412577647907,-99.56620046480913
b200-trt,1024,1024,2.0,1.0,4,trt,1418.80723104819,0.0442583072770503,0.0027062682809821,2.525117740171845,746.9485469581285,0.0053551212011718,0.0053551212011718,0.0107102424023437,True,memory,-671.8586840900615,-47.353767967034116,-0.038903186075878504,-87.90030272136359,0.0026488529201896998,97.87843056078815,-2.5144074977695015,-99.57585176200082
b200-trt,1024,1024,2.0,1.0,128,trt,18486.33861405561,0.1434060439656605,0.0065370047923667,6.152270759349631,23902.353502660113,0.0895184699129856,0.0053551212011718,0.0948735911141574,True,compute,5416.014888604503,29.297390909450154,-0.053887574052674914,-37.576919746547524,-0.0011818835911949002,-18.07989482545573,-6.0573971682354735,-98.4579093667167
b200-trt,1024,1024,2.0,1.0,32,trt,7015.308674288088,0.1223875498697452,0.0043177310369115,4.105368205519335,5975.588375665028,0.0223796174782464,0.0053551212011718,0.0277347386794182,True,compute,-1039.7202986230595,-14.820734865648234,-0.1000079323914988,-81.71413881390336,0.0010373901642602998,24.026280363270416,-4.0776334668399175,-99.32442749855834
b200-trt,1024,1024,2.0,1.0,32,trt,7015.308674288088,0.1223875498697452,0.0043177310369115,4.105368205519335,5975.588375665028,0.0223796174782464,0.0053551212011718,0.0277347386794182,True,compute,-1039.7202986230595,-14.820734865648234,-0.1000079323914988,-81.71413881390336,0.0010373901642602998,24.026280363270416,-4.0776334668399175,-99.32442749855834
b200-trt,1024,1024,2.0,1.0,64,trt,11509.243062543466,0.1316130327627434,0.005256862046139,4.974189043199021,11951.176751330057,0.0447592349564928,0.0053551212011718,0.0501143561576646,True,compute,441.9336887865902,3.8398154108401097,-0.08685379780625059,-65.99179122543319,9.825915503279981e-05,1.8691598556398883,-4.924074687041356,-98.99251203115844
b200-trt,1024,1024,4.0,1.0,16,trt,2446.3346097866724,0.040687100199284,0.0031756898983062,2.9473936125577893,2987.794187832514,0.0111898087391232,0.0053551212011718,0.016544929940295,True,compute,541.4595780458417,22.13350438160455,-0.029497291460160804,-72.49789568606289,0.0021794313028655997,68.62859323978802,-2.930848682617494,-99.43865896058799
b200-trt,1024,1024,4.0,1.0,8,trt,1434.2990754381815,0.0363146464223973,0.0026844416961745,2.5283202620455993,1493.897093916257,0.0055949043695616,0.0053551212011718,0.0109500255707334,True,balanced,59.59801847807557,4.155201624170904,-0.030719742052835695,-84.59325665880391,0.0026706795049972996,99.48733506871046,-2.517370236474866,-99.56690512135224
b200-trt,1024,1024,4.0,4.0,64,trt,5948.859460455886,0.1649756398146564,0.0050116018299721,4.781737390146373,11951.176751330057,0.0447592349564928,0.0053551212011718,0.0501143561576646,True,compute,6002.317290874171,100.89862318606848,-0.12021640485816361,-72.86918541017448,0.0003435193711996999,6.854482515854862,-4.731623033988708,-98.95196343778865
b200-trt,1024,1024,4.0,1.0,4,trt,812.6319375141547,0.0413210871978662,0.0023584589402657,2.203046765632462,746.9485469581285,0.0053551212011718,0.0053551212011718,0.0107102424023437,True,memory,-65.68339055602621,-8.082797084858864,-0.0359659659966944,-87.04022191979418,0.0029966622609061,127.06018365401354,-2.1923365232301184,-99.51384407406037
b200-trt,1024,1024,4.0,1.0,32,trt,3886.154416309425,0.0504193211978417,0.0039621547278214,3.7080523845215794,5975.588375665028,0.0223796174782464,0.0053551212011718,0.0277347386794182,True,compute,2089.4339593556033,53.76610745539756,-0.0280397037195953,-55.613013133535794,0.0013929664733503995,35.156791418802705,-3.680317645842161,-99.2520402679533
b200-trt,1024,1024,4.0,1.0,32,trt,3886.154416309425,0.0504193211978417,0.0039621547278214,3.7080523845215794,5975.588375665028,0.0223796174782464,0.0053551212011718,0.0277347386794182,True,compute,2089.4339593556033,53.76610745539756,-0.0280397037195953,-55.613013133535794,0.0013929664733503995,35.156791418802705,-3.680317645842161,-99.2520402679533
b200-trt,1024,1024,4.0,1.0,64,trt,6194.28017878885,0.0642866667898488,0.0049673979761895,4.641727693514985,11951.176751330057,0.0447592349564928,0.0053551212011718,0.0501143561576646,True,compute,5756.896572541206,92.93891148570609,-0.019527431833356007,-30.375555007682387,0.0003877232249822997,7.805358597011848,-4.5916133373573205,-98.92035122552147
b200-trt,1024,1024,4.0,1.0,64,trt,6194.28017878885,0.0642866667898488,0.0049673979761895,4.641727693514985,11951.176751330057,0.0447592349564928,0.0053551212011718,0.0501143561576646,True,compute,5756.896572541206,92.93891148570609,-0.019527431833356007,-30.375555007682387,0.0003877232249822997,7.805358597011848,-4.5916133373573205,-98.92035122552147
b200-trt,1024,1024,4.0,1.0,64,trt,7185.287195962114,0.1428763142212119,0.0041290874631963,3.945621973171455,11951.176751330057,0.0447592349564928,0.0053551212011718,0.0501143561576646,True,compute,4765.889555367942,66.32844902909669,-0.09811707926471909,-68.6727396346513,0.0012260337379754998,29.69260760164269,-3.8955076170137906,-98.72987436458888
